FID,WD24CD,WD24NM,WD24NMW,BNG_E,BNG_N,LONG,LAT,Shape__Area,Shape__Length,GlobalID
6874,N08000217,Gilford,,118217,505460,-6.33823,54.36594,39648590.55,33006.04022,db347887-d24f-420e-8cfd-622e900f4b4b
6875,N08000218,Gransha,,133818,504344,-6.09774,54.36432,75221953.79,55109.2472,2f251841-af1a-485c-9857-15cbdcb8f266
6876,N08000219,Hamiltonsbawn,,105542,503354,-6.53062,54.33991,70409586.62,59913.67252,9fa6cbec-010b-4cdd-9b10-7097421b485d
6877,N08000220,Keady,,90049,493607,-6.75802,54.24344,71625309.69,49991.03522,c31cec00-4b54-449b-83e4-1374e8773631
6878,N08000221,Kernan,,115160,512861,-6.39223,54.43056,8184854.217,15615.52112,c7abbb5e-b655-44c5-aa10-4c3a8c825e16
6879,N08000222,Killycomain,,112414,512252,-6.43384,54.42356,2573225.05,8828.86961,a376c824-98be-4744-a321-1b530d7b6d9a
6880,N08000223,Knocknashane,,120035,515061,-6.31938,54.45298,1581645.885,7185.352249,37e26f55-e3f6-4e4b-856d-3e998b092a5c
6881,N08000224,Lough Road,,118616,517288,-6.34332,54.47215,1948493.103,6952.844393,ab046b96-6a05-4b21-992a-a39f50211d5d
6882,N08000225,Loughbrickland,,125544,498110,-6.219,54.30406,88903006.6,65754.93907,609654a4-9dca-4d6b-89b3-79da1f57a476
6883,N08000226,Loughgall,,103795,514290,-6.5683,54.43687,69870889.8,53082.28713,e7f11ac8-a827-48a1-a9a4-ed910d6db257
6884,N08000227,Magheralin,,123204,515727,-6.27126,54.46068,14225609.49,21752.26715,22370d34-373a-4fa0-8685-a499947102ec
6885,N08000228,Mahon,,111804,508916,-6.43998,54.39332,18729587.69,24675.28533,59694f33-96f3-4efd-a642-75d03b5e527c
6886,N08000229,Markethill,,109551,497914,-6.46386,54.29346,89233368.21,61645.4078,8fc82a8f-fd59-4c66-9c2c-b09e429b32b2
6887,N08000230,Mourneview,,118973,515161,-6.3358,54.45329,1747516.825,6956.52443,c71b81b4-643d-4b9f-a830-533fe2ccb773
6888,N08000231,Navan,,90786,500962,-6.75434,54.30976,100252260.8,69059.43038,62da91b7-fd70-41b8-b081-44276c40bba3
6889,N08000232,Parklake,,120009,516704,-6.32133,54.46769,2875431.53,8485.483346,7ad17fa6-21af-4e7c-a150-58682f48a88e
6890,N08000233,Quilly,,128687,508317,-6.18012,54.39722,46634919.12,45316.8783,c9a4ee98-b1c7-422d-b9ca-5923c2bb09e1
6891,N08000234,Rathfriland,,130231,492929,-6.14249,54.26011,56281463.13,47732.67754,24c49533-4f4f-4ac7-a9b8-20f101295231
6892,N08000235,Richhill,,104547,507460,-6.54995,54.37612,36453966.44,38601.47821,42ba0084-9569-491c-934b-8c92b768b479
6893,N08000236,Seagahan,,99119,494763,-6.62045,54.2592,117288409.3,63472.11647,95466fb2-a3a0-45e7-93be-f71ac8369bed
6894,N08000237,Shankill,,118464,515840,-6.34428,54.45909,1827259.848,6457.679501,2a0d8250-4c51-4fd3-940a-1f85ca12536d
6895,N08000238,Tandragee,,113299,505417,-6.41365,54.36281,12317072.1,22027.19912,5af0ea8f-044d-449e-8fa9-e4e8b4efcb61
6896,N08000239,The Birches,,106229,519918,-6.53648,54.48871,77473890.15,56759.85942,fc0137eb-c956-4b06-98d3-014d2f54ca2a
6897,N08000240,The Mall,,98770,505669,-6.63679,54.3567,5568055.353,12610.72971,567ffd2f-19c3-407b-b547-4b4036b84467
6898,N08000241,Waringstown,,120420,512900,-6.31142,54.43383,11848272.43,17697.70742,dd000b40-8b76-4053-b53c-1870d2555480
6899,N08000301,Andersonstown,,142259,527340,-5.98818,54.57482,978497.0982,5105.718143,3ceff0ed-8e3d-46a5-9d4c-20e8843321d9
6900,N08000302,Ardoyne,,144445,531706,-5.95825,54.61508,536500.453,3124.917147,238d2574-a6de-47b4-b47e-9e8db678580a
6901,N08000303,Ballygomartin,,142929,530750,-5.98083,54.60574,2752712.487,9180.658476,f535158b-4508-426f-9867-a682325fd884
6902,N08000304,Ballymacarrett,,147573,529684,-5.90818,54.59852,988884.0358,4496.58802,17c0fd82-d929-4e75-b941-9bc959f93f2f
6903,N08000305,Ballymurphy,,143023,529500,-5.97828,54.59458,810815.397,4671.870606,c0875304-3d9c-4438-8ad7-733f1ce57526
6904,N08000306,Ballysillan,,144028,533470,-5.96623,54.63068,1053080.794,5177.108878,c94927f1-bbc3-4738-b6a6-da594ac36e97
6905,N08000307,Beechmount,,143933,529016,-5.96381,54.5907,862412.007,5094.258739,b179d581-5e50-411f-bf72-749dcff3bf54
6906,N08000308,Beersbridge,,148333,528927,-5.8958,54.59211,950776.2661,4971.218249,68feda43-d19a-4d06-9fe5-5e60969a8409
6907,N08000309,Bellevue,,146177,535509,-5.93478,54.65005,3332005.051,8974.672343,42fdc082-2efa-45c9-9397-235ee5cec594
6908,N08000310,Belmont,,150299,530131,-5.86647,54.60388,1437788.47,5284.862116,491fb9fd-838d-48c5-ae8f-793c265d69f8
6909,N08000311,Belvoir,,145458,524601,-5.93644,54.55189,5466527.225,14490.65502,26f2d6e1-b9b7-40ef-a1d7-9eff9611930e
6910,N08000312,Blackstaff,,144443,528203,-5.95523,54.58367,2565219.758,9075.050877,e1f85b2d-bf9d-4b7b-be8f-953e09fcb133
6911,N08000313,Bloomfield,,149093,528953,-5.88409,54.59272,815746.6272,4223.745415,47547033-2437-431d-a83a-b97c04df2748
6912,N08000314,Cavehill,,144975,534599,-5.95258,54.64128,3123789.373,9325.393427,28f264b2-f441-480f-9e48-8a09d17da63e
6913,N08000315,Central,,146244,528857,-5.92799,54.59044,2809891.168,9605.983106,235f08f2-f840-457d-99b5-09ef84d416a9
6914,N08000316,Chichester Park,,145194,532970,-5.94777,54.62679,1178372.109,6252.549455,c2adb913-ac6b-475e-9b2c-0294442a8559
6915,N08000317,Cliftonville,,144540,532304,-5.9573,54.62049,1136358.781,5511.600112,ca731ce5-29f7-458e-9945-830131b14f11
6916,N08000318,Clonard,,144040,529841,-5.96288,54.59815,785173.4436,4198.548002,ee569d47-1e58-4347-a474-b3ad7f224868
6917,N08000319,Collin Glen,,140323,529228,-6.01973,54.59076,9562612.67,15535.61271,d54c3db9-a114-4867-8870-e902b69b1d9e
6918,N08000320,Connswater,,148940,529753,-5.88713,54.59982,928214.4969,5176.394715,4fed8527-2ad7-456d-91f9-340e70169e06
6919,N08000321,Cregagh,,147915,526781,-5.90041,54.57266,846577.2332,4221.024235,222f08c9-cdf8-4c60-875e-9f85f4d91fb9
6920,N08000322,Duncairn,,147883,533204,-5.90642,54.63023,9579224.685,16935.64024,71a620d5-f84c-4095-bfbb-af5772cd3dcd
6921,N08000323,Dunmurry,,141011,525102,-6.00547,54.55412,1905645.988,7100.648799,166ef43b-ab6d-46aa-801a-6bb533c282f7
6922,N08000324,Falls,,145010,529576,-5.94767,54.59626,1100673.206,5622.702988,19f61f68-13c9-4690-8ab3-bc49494724d0
6923,N08000325,Falls Park,,142984,528064,-5.97763,54.58168,2210666.231,7728.224901,7a2e5cd4-b4f9-43f8-9e03-6574d34ef527
6924,N08000326,Finaghy,,142260,524529,-5.9857,54.54962,2592586.997,7410.508356,697dfb6d-2489-48e5-8fc5-03d7bd999365
6925,N08000327,Forth River,,142017,532000,-5.99601,54.61648,4337275.303,12347.28991,536f49e9-d408-4d58-b479-307c100262c5
6926,N08000328,Fortwilliam,,146276,532813,-5.93092,54.62592,876519.1207,4448.731178,24206ce1-e664-4fda-ad42-69d968eb0cbb
6927,N08000329,Garnerville,,151836,530952,-5.84342,54.612,2901877.604,8676.587918,bac322a5-7df6-4c2e-a5c3-572dc86e67ed
6928,N08000330,Gilnahirk,,152127,527785,-5.83625,54.58374,1806881.551,6305.563922,bdbf03ed-8e58-40cc-95ef-378f2a16f03d
6929,N08000331,Hillfoot,,149514,526520,-5.87551,54.57111,2622017.886,7979.868879,0b537144-316f-47d8-99fa-13375f91aac9
6930,N08000332,Innisfayle,,146474,533823,-5.92873,54.63508,1272022.068,5579.583099,4e36b8f0-9733-435a-a3c9-4829abc3984e
6931,N08000333,Knock,,150607,529116,-5.86085,54.59493,1298262.089,4944.888212,8a50ed42-9780-49d1-9680-1003ed787e13
6932,N08000334,Ladybrook,,140726,526053,-6.0107,54.5625,1105380.604,6211.396323,ed092ddb-4040-469a-85d0-20e075af6f76
6933,N08000335,Lagmore,,138691,525203,-6.04134,54.55384,2173372.582,7357.181672,734801b3-ff72-4713-bf06-b1496be9c676
6934,N08000336,Legoniel,,142518,534140,-5.99015,54.63592,8575774.897,16435.69335,a8b30a81-1e27-4ef3-b605-7e818e636251
6935,N08000337,Malone,,143919,526062,-5.96145,54.56421,2061777.623,6788.835431,0f5391ea-162d-48d1-9c9e-2f7c000ab45e
6936,N08000338,Merok,,148883,527079,-5.88573,54.57581,1420355.347,5661.629217,02409bb4-405f-4db6-aed3-ab891661f46f
6937,N08000339,Musgrave,,142718,526083,-5.98,54.56379,1705011.475,7376.923069,96b0ca6b-9f54-4b88-ae23-11af4981b973
6938,N08000340,New Lodge,,146183,530770,-5.93059,54.60756,716257.7756,3990.982328,e95c89d3-c32a-4f3b-b9b0-fb03db211843
6939,N08000341,Orangefield,,149354,528108,-5.87933,54.58527,1255867.339,5819.619117,06733800-1374-4165-b08d-6bc99a3402b5
6940,N08000342,Ormeau,,146691,527439,-5.91987,54.57795,1463455.407,6284.967121,322cef01-05e9-4eb7-9abe-51d1442ec6b8
6941,N08000343,Poleglass,,139352,526705,-6.03248,54.56764,3010668.802,10659.02728,5b9aa00a-ea17-4c52-a3f0-ffae4bad1230
6942,N08000344,Ravenhill,,147820,527673,-5.90264,54.58061,1027046.104,4733.870983,2a8eca8a-8d68-44f7-a001-d810d4869bd3
6943,N08000345,Rosetta,,146877,526582,-5.91626,54.57036,1110929.643,6286.968584,cc8e1084-27b7-450d-89d0-0ac709fccb88
6944,N08000346,Sandown,,150126,528104,-5.86741,54.58562,938575.5551,5254.486967,9f1f43a6-32cf-4bf7-885a-f3eaebd512aa
6945,N08000347,Shandon,,150967,527595,-5.854,54.58147,2614313.555,8663.218558,cddfea57-d72d-48b8-bbe8-0cfc4002cdb2
6946,N08000348,Shankill,,145236,530578,-5.94505,54.60536,1112431.272,5031.837189,1cdea19c-9c0a-4090-81d1-90e6bc16fadf
6947,N08000349,Shaw's Road,,141452,528049,-6.00126,54.58077,1744524.194,6224.460519,344c9a65-1504-4e0f-a92b-18acefc66522
6948,N08000350,Stewartstown,,140882,526844,-6.00899,54.56967,994627.8746,6270.705973,b5ce747c-d2b5-4350-af14-94d497a904b8
6949,N08000351,Stormont,,152509,529750,-5.83201,54.60155,5325455.596,11858.38548,4f4342df-f038-4e72-b386-4085ac37246f
6950,N08000352,Stranmillis,,145453,526422,-5.93809,54.56821,2468000.344,8157.133407,35dc8fc1-3e9c-4881-87f3-5c44c1d8d656
6951,N08000353,Sydenham,,149092,531413,-5.8862,54.61478,9108376.127,13818.75337,27e57f34-bd62-43a9-aa41-2071200d8463
6952,N08000354,Turf Lodge,,141742,529364,-5.99794,54.59271,2369289.536,8951.661807,1e530b8d-6a35-4513-91e8-ee426f2eee38
6953,N08000355,Twinbrook,,140247,525376,-6.0175,54.55619,1415113.09,5477.605133,1d436df8-454a-4135-8431-660e08a1eb9d
6954,N08000356,Upper Malone,,143927,524804,-5.96023,54.55293,4323363.658,14721.41072,95413f94-1c9c-41d9-94aa-08447204b48b
6955,N08000357,Water Works,,145208,531480,-5.94626,54.61344,1361776.836,6206.324016,89aa6d6e-8f46-45dc-88a8-f2b94cce9073
6956,N08000358,Windsor,,145048,527778,-5.94552,54.58016,1381139.804,5691.58367,9f89c614-8961-4765-8888-44d5f29fd3c4
6957,N08000359,Woodstock,,147493,528786,-5.90865,54.59043,666455.5429,4004.787936,a931fb8f-c83e-4201-b5bb-5b126b5896a8
6958,N08000360,Woodvale,,144278,530745,-5.95999,54.60638,841703.7653,4355.711818,228ce458-43e2-4a6b-af49-daa7979f1294
6959,N08000401,Aghadowey,,100023,583497,-6.69762,55.05455,118873095.3,67179.64659,3d9ff1fc-fbd8-4374-846a-1931de2b3093
6960,N08000402,Altahullion,,81986,574291,-6.9687,54.96093,64389014.94,59949.5176,ba7cd0e7-c537-45ef-87a6-bf673bfb7edf
6961,N08000403,Atlantic,,101350,598067,-6.69222,55.18584,5359437.363,17509.56183,4558aca4-25f7-4803-894a-57a4e0c6975f
6962,N08000404,Ballycastle,,129577,598104,-6.2502,55.20241,2347943.894,9780.5183,47ed8d0d-202c-4fbf-8859-de9f4b22bc09
6963,N08000405,Ballykelly,,79930,580965,-7.00814,55.01936,57183177.45,48691.09801,b6b5ad80-923a-4fc7-904b-b584f971c1bc
6964,N08000406,Ballymoney East,,112417,584986,-6.50572,55.07521,998858.0448,4650.020754,16984229-554c-4bc0-b376-fc25b55f5b64
6965,N08000407,Ballymoney North,,110757,584765,-6.53141,55.07227,3598087.41,8712.006977,3e248fb0-98a3-45f6-92d3-fb729305fe5e
6966,N08000408,Ballymoney South,,113681,582437,-6.48342,55.05311,7966280.506,13735.04313,f1846723-c577-4e08-9515-0681c09d7320
6967,N08000409,Castlerock,,98085,594426,-6.73945,55.15125,18150858.03,25684.93899,7bb48685-45fb-474d-9fde-cdca0109e02b
6968,N08000410,Churchland,,101736,590449,-6.67817,55.11785,1578526.076,5828.147057,d2338fa7-c2aa-40b0-9e1b-ef72398afbd6
6969,N08000411,Clogh Mills,,112717,576762,-6.49276,55.00171,63671373.95,60576.25279,2a956250-734b-4134-93bc-d5dac43f807c
6970,N08000412,Coolessan,,83978,582958,-6.94727,55.03979,1132730.065,5511.334064,6b73d04d-d044-44d3-bb8e-83c892d3ac22
6971,N08000413,Dervock,,114107,588761,-6.48312,55.11001,61804594.54,50936.03169,47923599-d716-484b-a459-6249c756b7e3
6972,N08000414,Drumsurn,,88503,579842,-6.87333,55.01474,44239313.81,44056.29121,bbf6d47a-81a4-466e-a5e3-f87c5c667b1a
6973,N08000415,Dundooan,,105406,592526,-6.62297,55.13864,78247866.01,54206.18554,f92142db-c952-4d59-bee0-540016effa4c
6974,N08000416,Dungiven,,88593,569164,-6.86034,54.91919,135038418.7,71370.20647,fccedaee-a31c-4de6-ae40-8d73dcbbc68a
6975,N08000417,Dunloy,,119112,579888,-6.39615,55.03337,66506350.24,46125.09942,02c2cb64-e3a2-4e8c-a9b2-35707641830c
6976,N08000418,Feeny,,80740,565825,-6.9787,54.88434,100121438.8,73747.74044,e4205245-5ea7-49d6-af89-8c75e926a8db
6977,N08000419,Garvagh,,98080,573122,-6.71699,54.96046,75797791.19,43758.09761,95a8861b-9ac7-4143-87c7-1798548f9fe7
6978,N08000420,Giant's Causeway,,116567,597650,-6.45355,55.19106,86138304.68,67688.98116,708a827e-1324-4d89-adc5-ccd73a9b2c43
6979,N08000421,Greysteel,,74702,580910,-7.08953,55.01548,36173688.12,38734.24208,326b1e86-1f49-4f3f-b6ef-ea24427c8432
6980,N08000422,Greystone,,84982,583038,-6.93171,55.04114,1125940.432,8104.522729,1afe016c-92e9-41b7-a0d8-a733b8fe503c
6981,N08000423,Hopefield,,104228,598389,-6.64751,55.19045,2089779.719,7343.070579,08619784-0e82-4675-a24f-00491bcc8f97
6982,N08000424,Kilrea,,105035,574053,-6.60968,54.97296,59790805.11,41215.54656,4449bf29-dfbd-467f-9ca8-d43b543ea496
6983,N08000425,Kinbane,,124514,597840,-6.32927,55.19725,83207995.71,55752.12824,5cb42862-2101-4bd8-b799-2ad530f9a3ca
6984,N08000426,Loughguile and Stranocum,,125062,582286,-6.30563,55.05818,121801895.8,72731.96395,b74ae006-01b3-4272-a080-522b2b02d4a6
6985,N08000427,Lurigethan,,138932,579138,-6.08618,55.03744,69500274.29,46561.85474,b008e87f-ef78-4e90-887d-f2abc7d3d285
6986,N08000428,Macosquin,,96045,590372,-6.76701,55.1137,89057239.75,57192.18901,cc8f7d28-cd4a-4aa0-83a4-32dc3f271411
6987,N08000429,Magilligan,,86435,591155,-6.91798,55.11473,145192429,67846.40566,68c5b568-95e4-494c-a93a-fb361b351328
6988,N08000430,Mountsandel,,103061,591519,-6.65859,55.12822,3046093.253,9222.495048,cc1c82d7-69cf-4de5-a198-469fd2b2a3d2
6989,N08000431,Portrush and Dunluce,,108262,598947,-6.58493,55.19785,20719809.41,37762.3455,0c417f51-a00b-4ded-8618-98e878235cbf
6990,N08000432,Portstewart,,99668,597098,-6.71752,55.17615,3768830.641,17566.14193,25062e0c-6da8-4fd9-9871-76954c675d56
6991,N08000433,Quarry,,103521,592881,-6.65282,55.1407,1724607.81,6852.304974,739bcacb-429a-4019-90aa-d5046192a16b
6992,N08000434,Rasharkin,,112408,569700,-6.4905,54.93827,59008850.26,57202.83747,cdb6f53e-68f3-4481-8b36-ce0467195751
6993,N08000435,Roeside,,84295,584209,-6.94371,55.05119,2109285.239,7324.17126,17935b3f-764d-44b0-be23-10cb094fb999
6994,N08000436,Route,,110275,586537,-6.54074,55.08786,33114832.36,37597.4614,535a95e8-c598-467b-a8bd-9710c440f4a3
6995,N08000437,Torr Head and Rathlin,,132859,589581,-6.19074,55.12781,253196084,133262.124,4158db27-35dc-4080-9517-97a591f391bf
6996,N08000438,University,,102210,593899,-6.67438,55.14903,2726928.888,8255.736164,cb790e70-559d-4acc-9057-2ed34de3b80e
6997,N08000439,Waterside,,101548,592209,-6.68296,55.1335,2118367.333,7375.245828,9ca29bf7-cb80-4b13-9431-92f76302e119
6998,N08000440,Windy Hall,,104069,589713,-6.64095,55.11265,2917472.573,8610.217845,6b66e78a-e77a-4d38-8335-0a6f0190e4bc
6999,N08000501,Artigarvan,,53374,563518,-7.40066,54.8455,48468064.56,38941.68646,c0545f4c-ef69-48a9-9b9b-9df238c43b24
7000,N08000502,Ballycolman,,48775,560280,-7.46803,54.81333,1795743.816,6448.05256,c0c20105-f597-4757-83c5-db683c798d75
7001,N08000503,Ballymagroarty,,57019,583037,-7.36742,55.02265,5245363.006,10194.34261,7b74cc30-b768-4d4d-90f3-b9265d8c06d3
7002,N08000504,Brandywell,,58852,579200,-7.3343,54.98958,644197.0805,4699.449762,0fe53e99-67ff-4d39-862d-176998632feb
7003,N08000505,Carn Hill,,59705,582768,-7.32527,55.02209,1049086.131,4873.06948,5ab19a55-2a8c-4678-ae0f-09678cf1e84e
7004,N08000506,Castlederg,,38465,550485,-7.61551,54.71841,22375026.29,25154.77759,746fb565-0e8c-4968-a20e-1e5e3455865b
7005,N08000507,Caw,,62243,580499,-7.28307,55.00351,1656447.936,7026.198817,d422e4ad-4c26-4b7c-b63e-0c1e4cec99a8
7006,N08000508,City Walls,,59470,579563,-7.32512,54.99325,1101824.796,5382.674242,ad7a1ee1-f879-487c-bdf5-c39635e011be
7007,N08000509,Claudy,,68835,574730,-7.17377,54.95631,82835785.85,51519.36851,bca85292-77d4-47ca-a371-e745295a052b
7008,N08000510,Clondermot,,60879,577891,-7.30121,54.97925,2653585.405,8961.382504,0a4d1143-9b17-4e53-aac4-64104156256c
7009,N08000511,Creggan,,58615,580148,-7.33912,54.9979,675622.6502,4295.011503,b7af77d6-4e55-4c83-a6be-abda7dac04c7
7010,N08000512,Creggan South,,58159,579456,-7.34539,54.99139,1026689.301,4885.789316,955784d5-9936-4f57-b9c0-e0e9997f076a
7011,N08000513,Culmore,,62633,584793,-7.28206,55.0422,8831335.773,21029.48534,5d244257-81d8-4dfe-84de-5406de0db478
7012,N08000514,Drumahoe,,62593,577870,-7.27452,54.98022,2640039.852,9495.615258,8e9f5c1e-0670-4847-a66f-e5fbfa0960b6
7013,N08000515,Dunnamanagh,,60182,564605,-7.29638,54.85989,136678821.7,72454.1416,82846969-67db-47b3-bbe1-f0c0b079f0a8
7014,N08000516,Ebrington,,60972,580302,-7.30262,55.00089,2822052.338,8390.563646,5968a304-d767-4db6-8810-f47f1d635f6b
7015,N08000517,Eglinton,,69740,583110,-7.16935,55.03191,14404370.84,24160.35186,5409d416-5042-4b6a-8241-4511816f62b4
7016,N08000518,Enagh,,65465,580948,-7.23343,55.0097,44102364.43,40021.92019,94255a9d-a545-4d49-99d1-1db96a6659c9
7017,N08000519,Finn,,44282,554871,-7.53099,54.76179,42586372.51,45664.32062,dd80f160-f3ee-4f96-b5a9-d9502085aa09
7018,N08000520,Foyle Springs,,58926,581516,-7.33591,55.01035,857229.2163,4135.539735,06cf79e5-079e-4cd6-a6b7-4c9dc04159f5
7019,N08000521,Galliagh,,59867,583596,-7.32373,55.02961,902246.7342,4185.64214,06612a7d-9c6a-428b-b2b3-c0fe63e34765
7020,N08000522,Glenderg,,30896,546068,-7.72685,54.67343,212529750.6,102102.6343,1e4d9a1c-b176-429b-beff-4cbc1dc99fa6
7021,N08000523,Glenelly Valley,,67039,554696,-7.17861,54.77581,257320461.4,109111.1809,42e866a7-f0cc-4b16-b4b3-1f0de957b7cc
7022,N08000524,Kilfennan,,62188,579142,-7.28232,54.99133,1623613.928,7884.759887,8ee584d5-7844-4fa0-b9a9-73a76ba3af9d
7023,N08000525,Lisnagelvin,,61415,579507,-7.29478,54.99407,816850.6676,4686.916151,d56b43d2-8dbc-42df-8bfb-b9ae544e5d03
7024,N08000526,Madam's Bank,,60966,581889,-7.30459,55.01508,2212113.4,6573.894483,c4924c4e-e71d-44ce-b100-31b14e8dddeb
7025,N08000527,New Buildings,,57798,576868,-7.34792,54.96799,5415949.317,12803.32854,c2e9c6eb-c5ff-4c73-8877-400c5f97b1b0
7026,N08000528,Newtownstewart,,47558,546282,-7.46992,54.68726,88118416.38,52346.06687,c8289526-f9dd-43ad-9134-8ba0ee0c4a1b
7027,N08000529,Northland,,59437,580773,-7.32707,55.00405,1294552.852,5786.8028,30149a1e-768e-4647-b619-b5179a883e84
7028,N08000530,Park,,71638,564693,-7.11873,54.86832,121305221.1,68585.62545,7be839d4-cb99-4017-a976-e222181c0588
7029,N08000531,Shantallow,,60646,583261,-7.3112,55.02714,690796.4911,4122.853799,6eefee70-30f8-414c-a708-fe299e021a8e
7030,N08000532,Shantallow East,,61050,584135,-7.30594,55.03524,1771394.415,6979.512641,34286b28-cce8-4e31-8fab-1f34c7b10f29
7031,N08000533,Sheriff's Mountain,,56401,579112,-7.37234,54.98711,21696260,25388.49269,9ac24959-d835-4b1f-a9fd-40bce45c8126
7032,N08000534,Sion Mills,,47660,554398,-7.47816,54.75993,24191775.83,28406.21499,b3fbf8df-1f52-44ec-a2eb-6f372fa6e2b0
7033,N08000535,Skeoge,,58875,584440,-7.34019,55.03648,6159403.966,13063.25624,641f09a8-4b88-4d48-bed9-fc9b023d581f
7034,N08000536,Slievekirk,,57223,572766,-7.35197,54.9309,72190867.83,55201.23152,58fff1f9-b337-44df-80a5-c66057b8ccd8
7035,N08000537,Springtown,,58877,582374,-7.3377,55.018,1654019.091,6682.010297,da89c923-5028-4971-8825-273eeb02c63b
7036,N08000538,Strabane North,,49352,562406,-7.46167,54.83276,3945976.613,11106.14325,c83b684a-387e-4316-bb16-44656b44de5c
7037,N08000539,Strabane West,,48788,561270,-7.46903,54.8222,1310467.381,5841.407368,7222f112-1f6a-4285-8b08-ee456d8ce6cc
7038,N08000540,Victoria,,59781,577863,-7.31826,54.97825,3641421.479,11999.2845,351e25d7-058e-4795-9810-dcd4180dd764
7039,N08000601,Ballinamallard,,38254,515111,-7.57531,54.40187,38230498.64,39658.21416,ef897c27-85ef-4b64-b590-169c1047b811
7040,N08000602,Belcoo and Garrison,,10133,519179,-8.0115,54.4175,202802171.4,104593.6644,d1358580-3bc5-4c17-97c8-e4e7c482b2db
7041,N08000603,Belleek and Boa,,32603,531712,-7.68254,54.54629,196379330.6,115349.2522,94de96a6-3b72-4c43-8529-4579ed5e1a43
7042,N08000604,Beragh,,62607,531150,-7.22005,54.56213,66031027.12,51503.20051,a88de3bf-fd6a-4a1c-9f77-e047cf256e29
7043,N08000605,"Boho, Cleenish and Letterbreen",,24551,507922,-7.77627,54.32768,140327877.3,82961.62402,3db18fea-8356-4587-8317-ce67b8a38429
7044,N08000606,Brookeborough,,52364,507314,-7.34981,54.34193,123731126.4,77980.62047,2465ed94-743a-4ad9-ba07-3688ea258ed1
7045,N08000607,Camowen,,59615,534846,-7.27041,54.59321,4756692.716,12686.84091,03406c2c-5496-4aaa-9e72-3133b6e1b24e
7046,N08000608,Castlecoole,,35918,508853,-7.60347,54.34423,6632372.797,16397.78146,1474ffd6-cce3-4169-843b-2661115a604e
7047,N08000609,Coolnagard,,56779,534604,-7.31383,54.58912,2194896.689,7473.714186,b6c5fccb-ac68-42bf-8402-f51c359d766f
7048,N08000610,Dergmoney,,58121,534731,-7.29329,54.59117,2376911.978,8927.015959,9136ca37-9257-4be5-bd9f-c8c74e24d27a
7049,N08000611,Derrygonnelly,,22482,518506,-7.82134,54.42078,161372517.3,83902.67464,59aa5e20-27a3-404a-a56c-6c983f5c2998
7050,N08000612,Derrylin,,39728,489974,-7.52245,54.17805,105875575.4,55038.73549,e933a735-d075-4601-8d1d-b9fb7315b4ef
7051,N08000613,Donagh,,46949,495869,-7.41923,54.23581,109276655.1,67235.57645,813ca98e-fc4b-43bb-8fbf-81fb7c5be39d
7052,N08000614,Dromore,,51166,528721,-7.39333,54.53265,45241442.35,52147.77735,9d8c8a77-830f-4a36-8fd4-85cae010f275
7053,N08000615,Drumnakilly,,65835,537547,-7.17761,54.62153,47815819.7,50172.25299,70edbb52-a35e-468f-a045-18ab9d79026e
7054,N08000616,Drumquin,,41349,537932,-7.55556,54.60819,158633140.3,90459.46605,c1bbd9ab-73fe-4eae-b2a1-3194d815c68e
7055,N08000617,Ederney and Kesh,,32259,527246,-7.68226,54.5061,75954270.17,49013.28089,ceadcf27-4e19-44a8-a46d-5c6bf5bf23c8
